delta_power,delta_rel,theta_power,theta_rel,alpha_power,alpha_rel,beta_power,beta_rel,gamma_power,gamma_rel,spectral_entropy,variance,ptp,mean,label,sample_id
5.593910751278131e-13,0.0019457397077755287,1.7052145719759215e-11,0.059312775095900626,1.5819580367892883e-10,0.5502552159081624,5.6813445793594056e-11,0.197615196829679,5.059556940079091e-12,0.017598744920651065,2.2056091117862224,2.903067786164115e-10,8.030385652091354e-05,-7.105427357601002e-14,Non-Harmful,epoch_00178
4.286829138194781e-13,0.0014519621382724807,1.8604327822226152e-11,0.06301342725606505,1.6942456465551814e-10,0.573846181508186,5.178059996296773e-11,0.17538247553044053,6.2036712030442975e-12,0.021012024073590072,2.1390605901042608,2.954664846122057e-10,8.242798503488302e-05,0.0,Non-Harmful,epoch_00179
4.911770317729547e-13,0.0015598799359630826,1.8097342472257055e-11,0.0574735372190111,1.7614102537644172e-10,0.5593886391489131,6.078750117198897e-11,0.19304893613052498,3.675217384114041e-12,0.011671754758337793,2.1753804302849082,3.172265783391026e-10,7.956197077874094e-05,0.0,Non-Harmful,epoch_00180
1.8792947198420507e-09,0.3808928854953016,5.791945811850496e-10,0.11739036616319445,1.2508874491778954e-10,0.02535281586845892,1.5833060296871482e-10,0.0320902302285154,7.531003425043092e-11,0.015263734820053942,1.8876267543811789,5.926133361811026e-09,0.0003325818688608706,9.094947017729282e-13,Harmful,epoch_00181
1.0484217660700068e-12,0.0036596630869436806,1.9128611888907798e-11,0.0667711002383305,1.6183004242220633e-10,0.5648904398762093,4.725193793100185e-11,0.16493951063306572,6.325766245453973e-12,0.022080973492090213,2.240217155897876,2.883989158597444e-10,7.562639802927151e-05,-2.842170943040401e-14,Non-Harmful,epoch_00182
1.943222027733782e-09,0.39766396686568456,5.389167168079467e-10,0.11028475200335605,3.806694542918265e-11,0.007790078699078113,8.535462527742288e-11,0.017467102777616348,8.536665558472878e-11,0.01746956467834493,1.7914557464334184,6.300566290917686e-09,0.00034592425799928606,4.547473508864641e-13,Harmful,epoch_00183
2.10263362276919e-09,0.4171077350242083,4.279635985871e-10,0.08489682907494807,2.173490120521704e-11,0.0043116381829485205,1.0708210273352448e-10,0.021242299585215427,8.6297196819074e-11,0.017119115719616516,1.5409270436781786,5.885356646473383e-09,0.000334953423589468,3.410605131648481e-13,Harmful,epoch_00184
2.153805578331003e-09,0.4138514036403034,4.905333569893422e-10,0.09425545200776263,3.653529215275064e-11,0.007020216723340988,1.4133114036724015e-10,0.027156625188236073,8.349021474174378e-11,0.016042554123142344,1.5902961741381818,5.967368821302443e-09,0.00032564729917794466,-3.979039320256561e-13,Harmful,epoch_00185
2.1255330828751084e-09,0.39510590828731246,5.590455598447619e-10,0.10391849718832737,2.88763752492871e-11,0.005367701195919344,1.1918268195271198e-10,0.022154339626343535,1.6585517681466655e-10,0.030830082489646225,1.8062482379207079,6.746387448686164e-09,0.000403828511480242,4.547473508864641e-13,Harmful,epoch_00186
1.7566863519391518e-09,0.3910131757520616,4.819835711100673e-10,0.10728262708481211,2.7701143462399713e-11,0.006165877058952385,1.4437396677474679e-10,0.03213557342333799,1.3053626755910042e-10,0.02905550013111996,1.8507700465626475,5.84795856184428e-09,0.0003225639811716974,-9.094947017729282e-13,Harmful,epoch_00187
2.1435413444237383e-09,0.41457296057189486,4.686491420630157e-10,0.09063938178751339,2.651816093102166e-11,0.005128761577048618,9.838828970293312e-11,0.019028848990414904,1.204163904006128e-10,0.023289207646789677,1.5760563317259495,6.011888320500702e-09,0.0003314478090032935,-2.2737367544323206e-13,Harmful,epoch_00188
8.592797155239362e-13,0.0029612562486269474,1.7788567819275458e-11,0.06130309683481213,1.6013836090511546e-10,0.5518700294071364,5.770463414826038e-11,0.1988621462361379,5.333245834977102e-12,0.01837947209618455,2.2076742352615235,2.853445257855469e-10,7.812721014488488e-05,2.842170943040401e-14,Non-Harmful,epoch_00189
3.597848473139986e-13,0.0012690148968604066,1.6163776751527276e-11,0.0570120549554782,1.5414928361545677e-10,0.5437075482994175,5.654732145856864e-11,0.19945084915110514,7.857125757307348e-12,0.02771325615007545,2.2453573086958807,2.8983887512268325e-10,7.769578951410949e-05,0.0,Non-Harmful,epoch_00190
7.26466955168481e-13,0.0024135276715794704,2.3000210676998867e-11,0.07641317272059564,1.748028319314976e-10,0.5807442016950111,4.913048846878418e-11,0.1632253092780061,5.762378909538596e-12,0.01914424441931002,2.127711051894832,2.9955327107700214e-10,7.816367724444717e-05,-1.4210854715202004e-14,Non-Harmful,epoch_00191
2.9032087844882426e-09,0.4206926109361298,8.987796062953635e-10,0.13023863156131701,5.4731883955549954e-11,0.00793098287857803,1.260769613709023e-10,0.018269318535204117,9.342849497523398e-11,0.013538357178087906,1.5779076087934736,8.193325129468576e-09,0.0004603570559993386,0.0,Harmful,epoch_00192
8.828060895152423e-13,0.00287053484560173,1.9158084840764644e-11,0.06229448433076273,1.7528815898781858e-10,0.569967487052797,5.1083288098684176e-11,0.16610256800075376,6.472927716830862e-12,0.021047390570705194,2.202670102092832,3.020693140065589e-10,8.591730147600174e-05,-1.4210854715202004e-14,Non-Harmful,epoch_00193
2.00231653479932e-09,0.3915747763143953,6.837601318476771e-10,0.1337167306106224,8.964686284973489e-11,0.017531419062666042,1.0211314259434001e-10,0.019969335654587743,1.1026155682936079e-10,0.021562846683409707,1.7866557128367138,6.051704914966649e-09,0.00033639761386439204,-6.821210263296962e-13,Harmful,epoch_00194
2.3211623734198383e-09,0.3790611268201031,8.893597525094776e-10,0.14523831412879534,2.1630514740467177e-10,0.035324057399483355,9.198646271774136e-11,0.015021996138344103,1.35715947160997e-10,0.02216330940368905,1.845551767198942,6.820019216036144e-09,0.0004194156499579549,-2.8421709430404007e-13,Harmful,epoch_00195
1.165524165895604e-12,0.003784184728148878,2.015929621585616e-11,0.06545252608439295,1.7160599330434678e-10,0.5571645772116007,5.817269428209752e-11,0.188873150586656,3.793707752455799e-12,0.01231728295300667,2.2125672153010782,3.078028942837818e-10,7.778512372169644e-05,1.4210854715202004e-14,Non-Harmful,epoch_00196
7.752436388154538e-13,0.0025344595435601424,1.9393045600380604e-11,0.06340057117486647,1.6833704569174657e-10,0.5503346440095448,6.167421044353527e-11,0.20162795723031304,4.481041026519611e-12,0.01464961029812551,2.206310539753515,2.9774804843896163e-10,8.163395978044719e-05,0.0,Non-Harmful,epoch_00197
8.420828053953833e-13,0.0027695833016958753,1.8620255511081485e-11,0.061241422347518476,1.6851101763970533e-10,0.5542273249334129,5.979845557526481e-11,0.19667519983464565,6.791188596720621e-12,0.0223360011813964,2.2261863575214593,3.045449448180193e-10,7.746749179204926e-05,6.394884621840902e-14,Non-Harmful,epoch_00198
2.134052712321477e-09,0.4137618001650506,4.472656203735603e-10,0.08671830230303351,2.861504956597205e-11,0.00554804216028436,1.4424364393889055e-10,0.027966745823067223,1.0225503690314275e-10,0.019825765268451576,1.581729813653286,6.05919447949077e-09,0.00035777935408987105,6.821210263296962e-13,Harmful,epoch_00199
3.965121959069451e-13,0.0013743685792770388,1.837146233751863e-11,0.06367814370578066,1.600356028252925e-10,0.5547065294817813,5.8200882779640625e-11,0.20173267154006122,4.6287408584852474e-12,0.016043884811580707,2.1689306453249193,2.949995803191996e-10,8.095194061752409e-05,2.842170943040401e-14,Non-Harmful,epoch_00200
5.051601498218261e-13,0.00168166664553239,1.7486703383050306e-11,0.058212837710904373,1.6650249234917425e-10,0.5542830088247797,5.8187220233069104e-11,0.19370393230090044,5.0518830655224556e-12,0.016817603786473442,2.2097503813785724,3.076680576974411e-10,8.914395584724844e-05,3.552713678800501e-14,Non-Harmful,epoch_00201
2.006604882254237e-09,0.4012980354702722,4.386590708727045e-10,0.087726799101911,3.166949168187383e-11,0.006333536267489195,1.2661967481453207e-10,0.025322487353800084,9.969145387672684e-11,0.019937151029435687,1.7151166706153136,7.222650033611444e-09,0.0003864125465042889,9.094947017729282e-13,Harmful,epoch_00202
2.343750082900442e-09,0.38759522633946764,8.204079915419271e-10,0.13567411623464834,2.3964163292644614e-10,0.03963048519214966,1.4066135582690986e-10,0.02326172506476383,8.671165044674134e-11,0.01433984878608798,1.8045526153670108,6.628868121083542e-09,0.0004803254269063473,0.0,Harmful,epoch_00203
2.0499384412175914e-09,0.4145728006223379,4.3492745169237956e-10,0.08795829576645683,2.3444945637662862e-11,0.004741428609764123,1.0135359738983052e-10,0.020497417814211747,1.2206801628528163e-10,0.024686633686299444,1.5681235097319322,5.699834382255631e-09,0.0003113535640295595,5.115907697472721e-13,Harmful,epoch_00204
6.275975832775726e-13,0.0019887778910574016,2.026354973573563e-11,0.06421264323280448,1.830416582193628e-10,0.5800360178381246,5.4380032920263444e-11,0.17232349210459166,5.03424255407503e-12,0.01595288215974006,2.1352430666841693,3.1047125981231716e-10,7.777050632284954e-05,3.552713678800501e-14,Non-Harmful,epoch_00205
6.98943398817764e-13,0.0023692106064536166,1.7265719453110617e-11,0.05852566277262702,1.6049356982295038e-10,0.5440255513326325,5.840361126576571e-11,0.19797090222197444,6.416915935246459e-12,0.021751439845089707,2.24545549905719,2.920041153320341e-10,8.630105730844662e-05,0.0,Non-Harmful,epoch_00206
3.8616549194459004e-13,0.0011986189566902767,2.1261831921817742e-11,0.06599459383882483,1.8418688796373317e-10,0.571697627292903,5.6073402919607634e-11,0.1740462188040808,3.3252034751986986e-12,0.010321098087131613,2.1636186140985827,3.1140290346343136e-10,8.076125959632918e-05,-1.4210854715202004e-14,Non-Harmful,epoch_00207
2.1054371579509734e-09,0.41076895766529264,4.3768533936061615e-10,0.08539202889793714,2.9019434424903956e-11,0.005661666407728366,1.1653509320724842e-10,0.022735895292527092,8.644244781780275e-11,0.016864846359371657,1.6078290722518471,5.955250070854845e-09,0.0003154582518618554,4.547473508864641e-13,Harmful,epoch_00208
2.803000498374786e-09,0.40998523101381235,9.865869232683622e-10,0.1443046720419464,9.274817719395756e-11,0.013565956508042818,1.1670964628757163e-10,0.017070718083173356,7.416011554850499e-11,0.010847144737503174,1.632724323705476,7.539056490202256e-09,0.0004174439236521721,-6.821210263296962e-13,Harmful,epoch_00209
1.981888431146217e-09,0.40350958362329914,3.9697152249412726e-10,0.08082282091897168,1.959376064175622e-11,0.003989260986602097,1.3661206801213188e-10,0.02781401708350064,1.2955057252656e-10,0.02637630693879134,1.6656342920993648,5.788985291133031e-09,0.0003413208178244531,-3.410605131648481e-13,Harmful,epoch_00210
6.630917603195341e-13,0.0022269992731811347,1.7457831512877886e-11,0.05863227447097631,1.640765023847024e-10,0.5510523179789701,6.153696698258174e-11,0.2066724229508479,5.744483908736234e-12,0.01929289768793323,2.1798830348690634,3.0379254667423083e-10,8.667873771628365e-05,7.105427357601002e-15,Non-Harmful,epoch_00211
2.937393439594871e-09,0.42323846426485107,5.985506777717031e-10,0.08624301608017512,2.380922542455366e-11,0.003430585725490545,1.0130999771734706e-10,0.014597393481780012,9.604506339550012e-11,0.013838788016541028,1.482508757565045,9.47395140116214e-09,0.000474282365757972,0.0,Harmful,epoch_00212
8.965577304002881e-13,0.0027159841567957568,2.172645440293164e-11,0.06581696185404814,1.8253525080336175e-10,0.5529625504621171,6.437417423123606e-11,0.19501168903065055,4.62188707445188e-12,0.014001298123999048,2.193407239025379,3.2859212573121965e-10,9.174142905976623e-05,-1.4210854715202004e-14,Non-Harmful,epoch_00213
5.845275435553687e-13,0.0019050296382147269,1.8293664543270194e-11,0.05962075445498056,1.812465594275281e-10,0.5906993970442072,4.945822885352863e-11,0.16118896852403666,5.106746541480925e-12,0.016643362017123138,2.1085911700271343,3.118419411585194e-10,8.046951552387327e-05,-2.1316282072803006e-14,Non-Harmful,epoch_00214
2.3260220416432276e-09,0.408836316961595,5.22504872702001e-10,0.09183875471750093,2.8126924400684317e-11,0.004943765782765008,1.1388921403177044e-10,0.02001788717939486,9.602306970390995e-11,0.016877620872998815,1.638315241527274,7.862457351848207e-09,0.0004240624257363379,1.8189894035458565e-12,Harmful,epoch_00215
1.0315706622243681e-12,0.00338855524301707,1.9265949838080665e-11,0.06328576192227228,1.7916670924655875e-10,0.5885358262151633,5.369293741173606e-11,0.17637326384138005,5.482149836085609e-12,0.01800804176615158,2.084830108900599,3.0475866275025965e-10,8.278212044388056e-05,3.552713678800501e-14,Non-Harmful,epoch_00216
6.218392771192849e-13,0.0020467076217941054,1.6932400848188728e-11,0.05573091817520073,1.6768486599261223e-10,0.5519141455272977,6.402970552854201e-11,0.21074591321023983,4.8493851078842964e-12,0.015961155601655078,2.1879826756597995,3.1019370405616087e-10,8.425186388194561e-05,4.973799150320701e-14,Non-Harmful,epoch_00217
2.110964736345977e-09,0.4169634392694662,4.5583582741759443e-10,0.09003792013659292,2.292819753502151e-11,0.0045288393196945345,1.2407212670456635e-10,0.024507060576370563,1.1289222508203967e-10,0.022298776301905545,1.5519999010666303,5.921862111790688e-09,0.00035146911977790296,-1.0231815394945443e-12,Harmful,epoch_00218
6.226042901721907e-13,0.0020049377659095385,1.9343562992699126e-11,0.062290993787702115,1.7530003143528816e-10,0.5645088845959211,5.562819974623545e-11,0.17913637968980467,5.738193205101147e-12,0.01847838257235745,2.1935676077503614,3.0903041237095863e-10,8.206572965718806e-05,2.842170943040401e-14,Non-Harmful,epoch_00219
3.7091967275415527e-09,0.4424965471797607,7.601902891896106e-10,0.09068852446360791,2.1480069459234308e-11,0.0025625107717574228,1.0899615064674517e-10,0.013002928628441015,9.096977685030261e-11,0.010852433858543915,1.286928598520832,1.0521686633069294e-08,0.0005156294791959226,-9.094947017729282e-13,Harmful,epoch_00220
3.8132821345016055e-09,0.4431109887794914,8.754938128630041e-10,0.10173412703404817,3.942172630000407e-11,0.004580883214001256,1.2644892164598298e-10,0.014693616869755998,7.925372077360882e-11,0.00920944040796432,1.2705308960932293,1.0265532424114099e-08,0.0005311528220772743,4.547473508864641e-13,Harmful,epoch_00221
2.350733829814544e-09,0.4133430463925255,5.108108901141772e-10,0.08981881605325305,4.75975474312218e-11,0.00836935045835712,1.3736678938433555e-10,0.024153992458500157,1.0030516955222835e-10,0.017637234733167466,1.5594390825871156,8.43994385490987e-09,0.0005531863425858319,4.547473508864641e-13,Harmful,epoch_00222
2.00510097414508e-09,0.40609297301659747,4.096660458779988e-10,0.0829696382674607,4.116715475455113e-11,0.008337581239287956,9.109756959196913e-11,0.018449984986896928,8.546888023708288e-11,0.017310006889141916,1.6500444514793413,5.824407622867511e-09,0.0003247535496484488,3.410605131648481e-13,Harmful,epoch_00223
6.182449300770609e-13,0.002047502059201201,1.9682202861883574e-11,0.06518347167731611,1.6801172952884968e-10,0.5564208381577777,6.099886410869046e-11,0.20201589013582433,5.295718507811187e-12,0.017538347703622566,2.172147758532607,3.0397334649379104e-10,8.102293213596568e-05,-8.526512829121202e-14,Non-Harmful,epoch_00224
4.856107920295227e-13,0.0016272155207300092,1.833622343587818e-11,0.061442183444350575,1.6473322012044989e-10,0.5519985489604453,5.487670083972884e-11,0.183884338648379,5.675802818190523e-12,0.019018840993552832,2.226036181939626,2.919917085897339e-10,7.927935075713322e-05,-7.105427357601002e-15,Non-Harmful,epoch_00225
5.629463366817189e-13,0.0018834713957327845,1.7534982580530434e-11,0.058667471414374735,1.6548419579098805e-10,0.5536668931099047,6.124249897357728e-11,0.20490140445685762,5.3755810566769036e-12,0.01798529006401252,2.1747405895260714,3.0040664400488026e-10,8.87206697370857e-05,5.684341886080802e-14,Non-Harmful,epoch_00226
2.0484041129975594e-09,0.4168239424483703,4.4096608135812954e-10,0.08973093705066357,2.161749858980988e-11,0.004398883467818625,8.773537321996039e-11,0.017853022226267435,1.0492077519297371e-10,0.021350030925624576,1.5585316972755583,5.730473873200026e-09,0.000340240600053221,7.247535904753022e-13,Harmful,epoch_00227
2.1767461166888324e-09,0.4110531210843937,4.687787241719477e-10,0.08852339562776157,2.8789559278208365e-11,0.0054365725544295975,1.4104587463259488e-10,0.026634868687396004,9.646005869057284e-11,0.018215357262268993,1.613545213701012,6.08253536427128e-09,0.00034615048207342625,7.815970093361102e-13,Harmful,epoch_00228
2.1631181290615586e-09,0.4217833602903767,4.789105136765448e-10,0.09338208719304529,1.941111160697062e-11,0.0037849453391209623,1.194279102695317e-10,0.023287080177999447,1.052114298460971e-10,0.020515028664058313,1.5018590626570942,5.957252469102059e-09,0.0003184009692631662,3.410605131648481e-13,Harmful,epoch_00229
3.0615967538949462e-09,0.42648352195490347,9.487133439955997e-10,0.13215672761545552,3.152935031114357e-11,0.004392070362806455,9.269452393156907e-11,0.012912440863407437,9.751611497466062e-11,0.013584093368548045,1.4946487167524294,8.232252213247193e-09,0.00045483297435566783,4.547473508864641e-13,Harmful,epoch_00230
1.6335932606637016e-09,0.3911037280428891,3.9458927965363433e-10,0.09446986715383161,2.8411054758814558e-11,0.0068019804570499725,1.0260972887338182e-10,0.02456611964690962,1.1707254089776686e-10,0.028028707205836247,1.8380947435364783,6.185594259022764e-09,0.0003324475255794823,0.0,Harmful,epoch_00231
2.0740589246059926e-09,0.4048092874439271,4.370435523898264e-10,0.08530099455033442,2.7938965377338754e-11,0.005453052722920875,1.207346219528338e-10,0.023564661400265287,8.309290538618952e-11,0.016217851586554602,1.6650415192475254,5.9678870734103384e-09,0.00035179732367396355,-5.684341886080801e-13,Harmful,epoch_00232
2.1804724692486843e-09,0.40977995481588797,4.3733752383423585e-10,0.08218959573373372,5.241804039435305e-11,0.009851012809043448,1.5973984981987321e-10,0.030020185700413368,9.81905685232265e-11,0.01845312302734931,1.612412685599839,7.795821765910205e-09,0.00045299273915588856,-2.2737367544323206e-13,Harmful,epoch_00233
2.152937605970351e-09,0.4128676945673594,4.395510387958379e-10,0.0842924678955256,1.6777342536078432e-11,0.0032173820154512128,1.2170141457101824e-10,0.02333861525767538,1.1829271590046986e-10,0.02268493093459913,1.588335673044714,6.082040648891507e-09,0.0003614569141063839,-7.389644451905042e-13,Harmful,epoch_00234
6.093396186929168e-13,0.0020708287606832788,1.8997669648350424e-11,0.06456320824526941,1.6179491080237085e-10,0.5498568357338128,5.620165113460682e-11,0.19100021071514273,5.072512424203826e-12,0.0172388341324287,2.222691750603595,2.874388504991998e-10,8.326479292009026e-05,0.0,Non-Harmful,epoch_00235
2.1610389033810407e-09,0.4119549318473558,4.922188975853281e-10,0.09383079688732059,2.0678552620223556e-11,0.003941915030793005,1.303058893425968e-10,0.024839975661453195,7.810565562371696e-11,0.014889139658254454,1.61320547539043,6.0403300139455496e-09,0.0003463870380073786,3.126388037344441e-13,Harmful,epoch_00236
1.9325363531663697e-09,0.38299854166730896,6.605333224829479e-10,0.1309073947401456,5.771007803578865e-11,0.011437236712778588,9.608974293334738e-11,0.019043487255678233,8.732067065947424e-11,0.017305594000958432,1.882578304978474,6.117461204269148e-09,0.00036393117625266314,-9.094947017729282e-13,Harmful,epoch_00237
9.462101241419774e-13,0.0031401838445567305,1.807656021396431e-11,0.05999060980299802,1.6735410973689469e-10,0.555397430557525,5.718341663900339e-11,0.18977438152988027,5.611702563138726e-12,0.018623535385657853,2.199381168327708,3.0949309781647116e-10,8.145032188622281e-05,0.0,Non-Harmful,epoch_00238
2.0238033471287054e-09,0.4182476027043552,4.650675712591923e-10,0.09611279527265443,3.721977240300767e-11,0.007691992704155594,1.0093913552222666e-10,0.020860500854056777,8.312476748595365e-11,0.017178909589058024,1.5498017257882066,5.645119927066844e-09,0.00032728142105042934,5.115907697472721e-13,Harmful,epoch_00239
5.845333982471002e-13,0.0018633455440959896,2.083528174209176e-11,0.0664176409945688,1.8401762752473516e-10,0.5866019414999813,5.568221160849249e-11,0.1775008942127785,4.178413040914486e-12,0.013319730479949879,2.0793142264918156,3.06054959153812e-10,8.116113895084709e-05,7.105427357601002e-15,Non-Harmful,epoch_00240
2.1395307747695824e-09,0.41181823891017527,4.4084311201508797e-10,0.08485376147266985,2.994162123098887e-11,0.005763182222414767,1.0622256546577447e-10,0.020445786692340106,9.104868768650132e-11,0.017525109084806516,1.5932194766885577,6.0993654571461775e-09,0.0003404674935154617,-2.2737367544323206e-13,Harmful,epoch_00241
2.109720842469187e-09,0.4182497692097008,4.591367008810465e-10,0.09102333129270672,3.840964005186187e-11,0.007614667667745496,9.657606225149662e-11,0.019146095035300913,7.757850872119887e-11,0.015379851549600495,1.545715189318831,5.957403459433408e-09,0.0003390344209037721,2.842170943040401e-14,Harmful,epoch_00242
1.0710184909085152e-12,0.0037499763196475414,1.845569910004924e-11,0.06461927144602098,1.6050761414421189e-10,0.5619881984048143,4.544572704268113e-11,0.15911994207929803,4.771558555173236e-12,0.01670674385325779,2.267409956999463,2.8644864258353664e-10,7.731521327514201e-05,-3.907985046680551e-14,Non-Harmful,epoch_00243
2.3294617346181212e-09,0.4040324456440437,6.795395773862012e-10,0.11786243718155599,3.090959085905176e-11,0.005361100121563813,1.0915327669502872e-10,0.018932041113945666,1.1855172919739143e-10,0.020562151492393883,1.7194519818501137,6.939884222845194e-09,0.00043005592306144536,0.0,Harmful,epoch_00244
1.716243702709619e-09,0.38975642522793935,3.7247544371760144e-10,0.08458862642837955,2.7840719313276807e-11,0.006322586482435694,1.1227276833919442e-10,0.025496980859560845,1.1646787961144822e-10,0.026449684470548965,1.8463856008262631,6.423457321602655e-09,0.0004211427876725793,9.094947017729282e-13,Harmful,epoch_00245
9.780111833238014e-13,0.0030901676035413866,1.9368145000135673e-11,0.061196451779525145,1.7655934353433267e-10,0.5578647491924351,6.26290191582668e-11,0.19788543254353905,5.467083545856316e-12,0.017274040161630748,2.176489831468241,3.2594049681478054e-10,8.73897151905112e-05,-5.684341886080802e-14,Non-Harmful,epoch_00246
1.0360928694858051e-12,0.0035880224306993913,1.6881022946689528e-11,0.05845951725923251,1.6362661225954866e-10,0.5666441419850502,5.1067459234856866e-11,0.1768482291596386,4.697300870753346e-12,0.016266901727034513,2.2021244784881886,2.931921094795342e-10,7.922340591903776e-05,0.0,Non-Harmful,epoch_00247
1.7616534897513247e-09,0.3819871568570673,3.761819016012691e-10,0.08156919387934689,2.994293875346887e-11,0.006492660508393985,8.652232055816889e-11,0.018761019364458627,9.693369891483616e-11,0.021018564812847536,1.898920936250406,6.685577869092185e-09,0.0003943379851989448,-4.547473508864641e-13,Harmful,epoch_00248
5.568082887125181e-13,0.0017554076269521515,1.884115530693259e-11,0.05939909372192489,1.8073630092541038e-10,0.56979374686606,5.347035802408945e-11,0.16857197745454214,4.547615376718911e-12,0.014336925075587129,2.1910891927599447,3.1431682256943816e-10,9.113910346059129e-05,-5.684341886080802e-14,Non-Harmful,epoch_00249
2.1875532496551386e-09,0.41241820144700164,4.724617780338392e-10,0.08907295709482102,4.427602728895863e-11,0.00834733487955521,1.1373592779390096e-10,0.021442571415375325,1.0023050531909883e-10,0.018896401603180863,1.5998613461403268,6.14840667267913e-09,0.00031920429319143295,5.684341886080802e-14,Harmful,epoch_00250
4.1253290930867714e-13,0.0013540930491098804,1.8905029885302183e-11,0.062053642226510726,1.6860317308964312e-10,0.5534210231158246,5.8065204174787693e-11,0.1905925263029003,3.9950357475296294e-12,0.013113257184113774,2.2170241827833106,3.0045194110428497e-10,7.791221287334338e-05,5.684341886080802e-14,Non-Harmful,epoch_00251
2.1250827764163205e-09,0.41405716094650696,4.3990940404303736e-10,0.08571319712020749,4.6206210732591124e-11,0.009002949271602674,9.905226205225715e-11,0.019299623932697196,9.134392287696302e-11,0.017797709244970348,1.561688169070595,5.9630531623611205e-09,0.00032985443249344826,3.410605131648481e-13,Harmful,epoch_00252
2.2202433225260165e-09,0.41712272665966216,4.697967032757377e-10,0.08826189447701838,4.1873969569561353e-11,0.007866968537055236,1.0896160015927414e-10,0.02047089132011283,1.1549773290542298e-10,0.021698851105070662,1.5432694878007294,6.2498353159412545e-09,0.0003560071636456996,7.389644451905042e-13,Harmful,epoch_00253
2.11911621583738e-09,0.4105255972531312,4.3036529808609947e-10,0.08337247844805122,2.9226522244019115e-11,0.005661905378378082,1.173308845914267e-10,0.02272991500567612,1.062378822067056e-10,0.020580924121984298,1.6055474575249962,6.082971459875353e-09,0.00036577030550688505,-5.968558980384842e-13,Harmful,epoch_00254
1.6574839278860054e-09,0.39494179735080737,3.464733456734481e-10,0.08255694282896855,2.902426649714629e-11,0.006915841405347338,1.4917016927240567e-10,0.03554395537259164,8.629436748508468e-11,0.020562041068644604,1.783442880728229,6.436693400502236e-09,0.00038227104232646525,-9.094947017729282e-13,Harmful,epoch_00255
2.069114657388127e-09,0.4118362228736451,4.549505529249931e-10,0.09055327922108443,2.497562486686311e-11,0.004971144045763991,1.4655502679483678e-10,0.029170287138423016,1.2877869950966847e-10,0.025632090035836753,1.6041630292568276,6.01995164828395e-09,0.00034173548920080066,-4.547473508864641e-13,Harmful,epoch_00256
3.128380800937469e-13,0.0010648290776106052,1.725894649634921e-11,0.05874549566578054,1.6123050811112094e-10,0.5487916726224844,5.936135784312402e-11,0.2020524480231595,5.774096316097516e-12,0.01965369961502908,2.1965705001132174,2.8786864558760783e-10,7.950754661578685e-05,-7.105427357601002e-15,Non-Harmful,epoch_00257
2.1974073671771066e-09,0.4219675274251935,4.5800373389692783e-10,0.08795033002563714,2.195690677886386e-11,0.004216378720566975,1.0484343601624424e-10,0.020133055947368344,7.325349658457436e-11,0.014066848637515908,1.4914429386343864,6.015900666511698e-09,0.0003364411531947553,-9.663381206337363e-13,Harmful,epoch_00258
1.9303212361876376e-09,0.398919050655748,5.724203125390126e-10,0.11829604491380764,3.7301119658328385e-11,0.007708627436480417,1.0515372426966874e-10,0.02173100677347311,9.175651904946847e-11,0.01896234822706575,1.7538546373091708,5.996044549760882e-09,0.0003404117305763066,0.0,Harmful,epoch_00259
2.0492745278488655e-09,0.4072416751957182,4.6173835935303664e-10,0.09175886412956043,2.602473098134439e-11,0.005171759516518144,1.2921456005871024e-10,0.025678137888740567,1.1132495880000759e-10,0.0221230304172077,1.656464724786066,5.800319335946824e-09,0.00035930410376749933,3.979039320256561e-13,Harmful,epoch_00260
7.932534295228277e-13,0.0025795252402338424,1.823041376062054e-11,0.05928220501197816,1.6830705579229388e-10,0.5473059206145844,6.294423283374068e-11,0.20468393993513437,4.853368304035682e-12,0.015782328288125837,2.2469031550113185,3.0437968812080385e-10,7.781287422403693e-05,3.552713678800501e-14,Non-Harmful,epoch_00261
7.432057898791589e-13,0.002509604720772109,1.7653978973131146e-11,0.05961270697122144,1.6885440268232799e-10,0.5701755985561221,5.530191864340506e-11,0.1867396056182639,6.318192984858945e-12,0.021334826985308274,2.1587367479435047,2.903754736660602e-10,7.809048111084849e-05,-1.4210854715202004e-14,Non-Harmful,epoch_00262
2.0352473040219365e-09,0.40797238005499264,4.322711338183849e-10,0.08665024783202263,3.066562108411386e-11,0.006147030090558297,1.1704254752886722e-10,0.02346158453996748,9.88735846668698e-11,0.019819552926761633,1.6443499034117377,5.836353622612478e-09,0.00033489218913018703,4.547473508864641e-13,Harmful,epoch_00263
8.2774314746209e-13,0.0029432243864051977,1.7879117240535147e-11,0.06357316763187183,1.5756856930337904e-10,0.5602700029913839,4.97508555348785e-11,0.17690020352778904,5.092709999370004e-12,0.018108260163786957,2.2223876011387156,2.790497832805272e-10,7.751272642053664e-05,-2.842170943040401e-14,Non-Harmful,epoch_00264
5.198533118734583e-13,0.0017290089639571248,1.662199723565308e-11,0.055284022555790624,1.6313112666255236e-10,0.5425668623394968,6.612225805953387e-11,0.21991968559363398,4.239714915948989e-12,0.014101102997460382,2.1930376770270614,2.9787752819920854e-10,8.49679418024607e-05,4.263256414560601e-14,Non-Harmful,epoch_00265
